place_name,rating,review_text,published_at_date,is_local_guide,have_responded,visited_on,wait_time,reservation_recommended
Thredbo,5.0,,2023-07-22 22:26:51,1,0,,,
Thredbo,5.0,,2023-07-22 21:40:59,1,0,,,
Thredbo,4.0,,2023-07-22 13:17:41,1,0,,,
Thredbo,3.0,Not as much snow as compared to Perisher.,2023-07-22 12:53:05,1,0,,,
Thredbo,5.0,Lost my phone at the top of the mountain and suspected it was handed into lost property. Customer service was friendly and helpful and I now have my phone back. Lots of love to the lovely employees <3,2023-07-21 05:38:41,0,0,,,
Thredbo,5.0,Staff were helpful and friendly and had a fun time even though we didn't know how to ski. Would definitely recommend this place to someone who knows how toski,2023-07-20 13:05:43,1,0,,,
Thredbo,5.0,There was thick snow when I visited. Good time to ski.,2023-07-19 09:13:33,1,0,,,
Thredbo,5.0,,2023-07-19 06:07:05,0,0,,,
Thredbo,1.0,,2023-07-19 01:44:16,1,0,,,
Thredbo,5.0,,2023-07-18 06:18:46,1,0,,,
Thredbo,5.0,,2023-07-18 05:15:27,1,0,,,
Thredbo,4.0,Crowded. Expensive.,2023-07-18 02:54:29,1,0,,,
Thredbo,5.0,Fantastic resort. Easy to navigate with long runs and plenty of on mountain restaurants/bars/cafes,2023-07-17 22:25:32,0,0,,,
Thredbo,5.0,,2023-07-17 07:41:34,0,0,,,
Thredbo,3.0,,2023-07-16 11:48:52,1,0,,,
Thredbo,5.0,,2023-07-16 09:21:46,1,0,,,
Thredbo,4.0,,2023-07-16 09:20:20,1,0,,,
Thredbo,5.0,,2023-07-16 05:52:21,1,0,,,
Thredbo,4.0,,2023-07-16 05:06:32,1,0,,,
Thredbo,4.0,,2023-07-16 03:52:08,0,0,,,
Thredbo,5.0,,2023-07-15 22:18:58,1,0,,,
Thredbo,4.0,,2023-07-12 05:08:35,1,0,,,
Thredbo,4.0,"The place is amazing.
Price seems reasonable for seasonal business.
Plenty of parkings.
Nice bar selling hot wine.
Nice fresh and hot donuts  with hot coffee.
Nice food area.
I would like to give 5 star, but only thing stopped me is that don't allow toboggan and we being 7years to 65years old family combinations, some having first time felt bit sadden as less place to play with family.",2023-07-15 11:18:46,1,0,,,
Thredbo,5.0,,2023-07-15 08:17:30,1,0,,,
Thredbo,5.0,,2023-07-15 00:11:09,1,0,,,
Thredbo,5.0,,2023-07-14 07:06:59,1,0,,,
Thredbo,4.0,,2023-07-14 06:49:56,1,0,,,
Thredbo,5.0,"Verry nice ski resort. We weren't lucky with the wind, be careful' with that, it's intense sometimes",2023-07-14 04:25:45,1,0,,,
Thredbo,5.0,,2023-07-14 03:55:19,1,0,,,
Thredbo,1.0,"It's just terrible service.

I accidentally booked my family's 6 day tickets starting on Saturday. When I found my ticket had expired on Friday, they refused to credit the Saturday (when I wasn't even in Thredbo).

That Friday most lifts were closed due to high wind and bad snow. To get up the mountain you had to put your skis on standing on gravel to get on the only old lift working at the base.

Our 13 year old girl missed her inter school ski race, but they just kept saying ""You've bought a product and activated the product, so there's nothing we can do unless you buy day passes"". Day passes would have cost about $700 for the family.",2023-07-14 00:50:46,0,0,,,
Thredbo,5.0,,2023-07-13 11:05:40,1,0,,,
Thredbo,5.0,,2023-07-13 10:09:33,1,0,,,
Thredbo,5.0,Thredboland is the best! Drop the kids off at 8.30am and pick them up at 3.30pm so mum and dad get a holiday too. After 5 days at Thredbo land our kids could ski blue runs and they loved every day of it.,2023-07-13 09:48:05,1,0,,,
Thredbo,4.0,"Good atmosphere,  great snow.  Very packed in the school holidays and quite pricey for basic food",2023-07-13 08:59:17,1,0,,,
Thredbo,5.0,"This place is amazing. Everything and everyone is nice, the vibe, the atmosphere and nature is outstanding. The only problem i had was parking area, and because of lack of  you need to use the local transportation which is mini buses and they are always packed. Overall i would come here again.",2023-07-13 07:29:59,1,0,,,
Thredbo,5.0,,2023-07-13 05:51:33,1,0,,,
Thredbo,3.0,,2023-07-13 02:56:43,1,0,,,
Thredbo,5.0,,2023-07-13 02:07:44,0,0,,,
Thredbo,4.0,"Public parking spots are horrible and not easy to find (need more signs for it),,though the view is nice and fresh air",2023-07-12 13:43:11,1,0,,,
Thredbo,5.0,,2023-07-11 22:46:10,1,0,,,
Thredbo,3.0,"Nice place, but absolutely enormous price for everything is killing the experience.
$200 for lift pass? $17 for local beer? absolutely nothing is refundable even if you rented boots and trying to cancel it in 30 mins. Don't rent anything there, massive queues and double/triple price for any gear compared with Jindabyne stores. Snowboard workshop useless, can't really do anything, don't waste your time just go to Jindabyne.
Friendly staff on lifts. And great donuts near the Friday flat.
Very good kids school, very really knows what they doing.",2023-07-11 10:05:36,1,0,,,
Thredbo,5.0,It was an amazing experience.,2023-07-11 04:22:52,1,0,,,
Thredbo,5.0,,2023-07-11 03:09:51,1,0,,,
Thredbo,2.0,"Well where to start ... I guess my former loyalty. Skied there since I was 10, then worked for Thredbo (in hotel) after uni for 2 seasons ... and skied ever since till age 48 (typically twice a year). Skied Perisher once, never Victoria.  So formerly super loyal.

I forgave the greed and reduced services over COVID to an extent. For example as a snowboarder, not bothering to build a park when Sydney was excluded was just petty cost cutting.

However the 2022 season was embarrassing. Bulls balls and not much else at the much loved Black Sallees will cost you guys a lot more than the small extra margins you made last year. Probably my missing spend alone will make your decisions bad business...

The atmosphere is being crushed, the special vibe that did make Thredbo great is fading. The independent operators added intangibles that made the place great.

I've not even mentioned lift ticket prices ... I'd actually be more than happy to pay $200 per day if the place were special.

My advice is stay away a couple years, wait for the CEO to change, then give it a go in 2025.

I'm going to try NZ this year, can't be worse !!",2023-05-12 09:43:54,1,0,,,
Thredbo,5.0,,2023-07-10 20:26:08,0,0,,,
Thredbo,5.0,These are the locations I have seen only in movies..literally experienced snow storms and all places covered with 1-2 feet of snow... wonderful experience... must visit.. perhaps July is the right time,2023-07-10 09:41:00,1,0,,,
Thredbo,5.0,,2017-12-02 12:13:12,1,0,,,
Thredbo,1.0,"First time there with my husband, we paid for clothing and equipment and passs total $700 which was over priced, they didn't give us the clothes (and we didn't know what we should expect) and ruined our experience by sending us up with non proper clothing to the freezing cold weather. When we came back I saw the clothes on the back. So angry and disappointed. They didn't refund the money we paid for clothing.",2023-07-09 21:43:42,1,0,,,
Thredbo,5.0,,2023-07-09 13:00:47,1,0,,,
Thredbo,5.0,,2023-07-09 08:34:31,0,0,,,
Thredbo,4.0,Great new gondola  but on-mountain facilities underwhelming & inadequate.,2023-07-09 08:22:13,1,0,,,
Thredbo,5.0,"Best skiing in Australia, and most like Europe as the village is at the bottom of the mountain. Longest runs and most amount of snow making makes Thredbo the most consistent ski.",2023-07-09 06:51:26,0,0,,,
Thredbo,5.0,,2023-07-08 12:18:02,1,0,,,
Thredbo,5.0,Absolutely loved it,2023-07-08 10:36:43,1,0,,,
Thredbo,1.0,"Big safety issues regarding the chair lift and operating of the chair lift. Requesting a formal incident report.

My son had an incident this morning (6th July Thursday) at the Cruiser Chairlift at Therdbo.

He was adjusting the skii poles when he slipped off the chair lift at the start of the ride, however the chairlift kept dragging him along until it reaches the first Tower, where he couldn't hold on anymore, so he dropped off to the ground, which is more than 4 -5 metres high as I've told ( the chair lift was lifted around the First Tower)

I drove back to Therdbo from Jindabyne when I heard the incident from his sibling.  I met snowsports manager and WHS manager at the medical clinic, where my son was sent to for checkups. (Being said that, I want to express my appreciation to the Snow patrol staff, who took the swift action to send my son to medical centre.)

When I arrived, a doctor did the examination for him, luckily, he had only a wrist fracture, considering fell off from this height.

I have raised concerns to the WHS manager regarding the operating of the he chair lift, and the safety of the chairlift:  why the chairlift didn't stop earlier when he fell off, instead it dragged him all the way to the first Tower. Also why would the chair lift still opetate when the safety handle isn't clicked in properly.

The WHS manager just said  that  they will investigate into the incident, but I wasn't  given any more details regarding the incident.

At the end, I've been requested to pay $596 examination fee for check ups and treatment at the medical centre,  (which I think should be covered by the centre, including the ongoing medical cost for treating his fractured wrist. )

Afterwards, I've been escorted to the parking and farewell with the centre staff. Then I realised that I didn't get any report of the incident or anything in written regarding the incident, not even a contact email from either of the managers. I felt great uncomfortable of been left blinded about the progress of the incident. So I've sent email to the customer service around lunchtime (that's the only contact of the centre I can find) but I haven't got any response yet (not even an reply saying they're looking into the issue).

Overall, I'm disappointed with the safety measures in Thredbo and not satisfied with the way how the centre handles the incident.

If there is any safety mechanism in place, the lift sould stopped when the safety handle is not clicked in properly; If the chair lift can be stopped earlier, my son would not had the fracture at all. The incident happened at the very beginning of the ride, but the chair lift didn't stop on time.

I urge the centre to seriously look into the security issues related to the chair lift, and review the process of how to
dealt with incident. I can not imagine how my son felt when he was hanging off the lift and been dragged up to the first Tower.

I hope this kind of incident will not happen to other kids in the future.

Looking forward for an apology and formal incident report from the centre ASAP.",2023-07-06 12:34:53,1,0,,,
Thredbo,3.0,No place for toboggan at Thredbo. Long queue for lifts. I won't recommend it.,2023-07-06 09:28:12,1,0,,,
Thredbo,1.0,"Buyer beware, paying a premium for a flexible lift pass is not what you might think it is. You have to read the fine print. My wife prepaid $524 for a 3 day flexible lift pass for myself. We were in Jindabyne for a week so cool I'll snowboard on day one and go again later in week. NO, on fourth day pass expired so I got one day out on the slopes for $524. Thredbo Guest services would not budge on allowing me to use remaining 2 days we thought were still in credit for days 4  and 5. Rather they expected me to pay $375 for another 2 days. No thank you. Turned me off ever going to Thredbo again",2023-07-06 05:04:07,0,0,,,
Thredbo,5.0,,2023-07-06 03:08:58,0,0,,,
Thredbo,5.0,,2023-07-05 13:45:03,0,0,,,
Thredbo,5.0,,2023-07-04 14:38:35,1,0,,,
Thredbo,5.0,Best slopes in NSW,2023-07-04 08:23:31,1,0,,,
Thredbo,5.0,,2023-07-04 00:45:43,1,0,,,
Thredbo,5.0,,2023-07-03 14:21:37,1,0,,,
Thredbo,5.0,,2023-07-03 09:46:37,0,0,,,
Thredbo,5.0,We're been there 10:30am. Not much snow. Bit disappointed .,2023-07-02 09:08:01,1,0,,,
Thredbo,5.0,"Visited the Thredbo village in March to hike up to Mount Kosciusko. The ski lift is comfortable and takes you over some amazing views. Easy to get on and off and fits a few people on each chair.
The gondola was also good fun, not many people so we did a few times back to back.
Plenty of pubs and eateries with fantastic food and an information centre with everything you need to know. It's nice to go for a walk around the village, lots of wildlife come out on the grass areas and it's all very clean and well kept.
The hotel we stayed in was the Thredbo Alpine Village. The room was nice and cosy, bed was comfortable and plenty of space for our stuff. Bathroom was also great.
They have a nice indoor fire place plus a bar where you can hang about. We took a small board game and sat by the fire having drinks and snacks. Really cosy area.
Really beautiful place to visit with so much to do!",2023-06-27 22:34:04,1,0,,,
Thredbo,5.0,,2023-07-01 10:50:07,1,0,,,
Thredbo,5.0,"Went here for vacation for a week. Came back yesterday. This place was overall, amazing. Not counting the fact that the  Kosciuszko bell tracks were closed, (utterly disappointing), the runs and aesthetics of the resort was epic. The runs were long, the staff were nice, and just a good place to go on vacation!",2023-07-01 01:12:15,0,0,,,
Thredbo,5.0,,2023-06-30 04:29:41,1,0,,,
Thredbo,5.0,I recomend this place because it is cheaper for the chinba experience,2023-06-29 09:53:31,0,0,,,
Thredbo,5.0,,2023-06-29 04:52:31,1,0,,,
Thredbo,1.0,"Barely any lifts open compared perisher who have 30 lifts operating, yet charging the same price as them",2023-06-28 07:31:22,0,0,,,
Thredbo,5.0,,2023-06-26 10:06:20,1,0,,,
Thredbo,5.0,,2023-06-25 09:02:52,0,0,,,
Thredbo,5.0,,2023-06-24 04:52:46,0,0,,,
Thredbo,1.0,"21th  june, most of the mountain is closed because of not enough snow, yet full price for lift pass???  tobogging not allowed, why?
Becoming rich mans' holiday.
Forced to travel overseas",2023-06-22 11:43:20,1,0,,,
Thredbo,5.0,,2023-06-21 05:16:32,1,0,,,
Thredbo,4.0,"Dropped in. Little snow so only one lift operating up to the restaurant. $200 for five people to go up, 3 kids! Crazy.

The restaurant was nice. Absolute freezing at the top and the staff in the restaurant were fantastic.

Much different to perisher in the layout, everything is at the bottom of the hills however large amount of accommodation.",2023-06-20 22:27:02,1,0,,,
Thredbo,5.0,Great place for a day trip,2023-06-20 22:06:47,1,0,,,
Thredbo,5.0,We went before ski season started so some places were still closed. Loved our stay,2023-06-20 05:55:37,1,0,,,
Thredbo,4.0,"Location difficult to get too, fun place but, be safe and go slow on roads!?",2023-06-19 09:30:29,1,0,,,
Thredbo,5.0,,2023-06-19 06:30:46,1,0,,,
Thredbo,5.0,,2023-06-17 08:24:52,0,0,,,
Thredbo,1.0,Thredbo is a complete ripoff. From $20 beers to $45 pizzas and $70 to ride the gondola up the mountain to get ripped off some more. That is $280 for a family of four to go up one lift when the rest of the mountain is closed because there is no snow. Throw on a $7 coffee to cap it off. This resort is the perfect example of why Aussies travel overseas for their holidays.,2023-06-17 00:21:22,0,0,,,
Thredbo,5.0,,2023-06-16 13:03:18,1,0,,,
Thredbo,5.0,"Snow experience was great.
Superb low temperatures throughout
Remember not to travel at night, too many kangaroos on road. Be safe and drive carefully",2023-06-16 10:21:01,1,0,,,
Thredbo,5.0,,2023-06-16 10:20:05,1,0,,,
Thredbo,5.0,,2023-06-16 09:23:01,1,0,,,
Thredbo,5.0,,2023-06-16 06:31:28,1,0,,,
Thredbo,5.0,,2023-06-14 09:21:05,1,0,,,
Thredbo,5.0,,2023-06-13 10:35:39,1,0,,,
Thredbo,5.0,,2023-06-12 22:13:38,1,0,,,
Thredbo,4.0,"Alps of the south.... When it snows
Expensive chair lifts.",2023-06-12 11:13:52,1,0,,,
Thredbo,5.0,,2023-06-12 07:53:38,1,0,,,
Thredbo,5.0,,2023-06-11 04:04:32,1,0,,,
Thredbo,4.0,,2023-06-10 07:42:51,1,0,,,
Thredbo,4.0,Not enough snow to ski as of 10/7 but beautiful sunny weather with lots of people walking around regardless. Ski season starts with DJs from 3-8pm and fireworks from 6pm.,2023-06-10 04:38:52,1,0,,,
Thredbo,5.0,,2023-06-09 23:05:17,0,0,,,
Thredbo,5.0,,2023-06-09 09:46:02,0,0,,,
Thredbo,5.0,"Love Thredbo, definitely one of the better resorts in australia",2023-06-09 09:17:25,1,0,,,
Thredbo,2.0,,2023-06-09 05:58:00,1,0,,,
Thredbo,4.0,,2023-06-07 13:07:00,1,0,,,
Thredbo,5.0,"Went up there pre-season to check the Threadbo and surrounding areas out.
It looks fantastic. Cannot wait to see the place covered in snow.",2023-06-07 11:54:52,1,0,,,
Thredbo,5.0,Drive up at night missed a Roo..seen 4deers wet & muggy conditions..Drive very attentively slower be aware..,2023-05-31 20:42:49,1,0,,,
Thredbo,5.0,,2023-05-30 21:39:41,1,0,,,
Thredbo,5.0,Amazing 20th May 2023 so much snow !,2023-05-20 02:57:01,1,0,,,
Thredbo,5.0,Best place to ski in Australia,2023-05-16 13:10:31,1,0,,,
Thredbo,3.0,,2023-05-16 04:41:06,0,0,,,
Thredbo,4.0,"It can be extremely busy and difficult to find parking. Unless you are wanting to ski in the peak season, I would recommend visiting during the off season to avoid the holiday crowds.",2023-05-16 03:38:31,1,0,,,
Thredbo,5.0,,2023-05-15 19:16:49,0,0,,,
Thredbo,5.0,Good place to visit. Also known as snowy mountain. Good views and catchup with snow where you can touch really the snow and feel it. Highly recommend to visit atleast once in Australia,2023-05-14 16:27:26,1,0,,,
Thredbo,5.0,"Ice ice baby, liked the experience, what a thrill we had!!",2019-12-31 05:04:40,1,0,,,
Thredbo,5.0,,2023-05-08 06:55:50,1,0,,,
Thredbo,5.0,,2023-05-02 05:50:18,1,0,,,
Thredbo,5.0,,2023-04-30 06:51:42,0,0,,,
Thredbo,5.0,,2023-04-29 00:40:34,1,0,,,
Thredbo,5.0,,2023-04-24 12:18:11,1,0,,,
Thredbo,5.0,,2023-04-21 08:51:04,1,0,,,
Thredbo,5.0,"Sophie sorted us out for an early morning ride and was amazing, cheers.",2023-04-21 05:54:53,1,0,,,
Thredbo,5.0,"Fully sick place, love it.",2023-04-14 00:45:37,1,0,,,
Thredbo,5.0,,2023-04-12 23:32:13,1,0,,,
Thredbo,5.0,Expensive but never disappointing,2022-06-27 09:51:29,1,0,,,
Thredbo,5.0,Love Thredbo in the Summer .. sorry not a skier. Such a beautiful location with the opportunity to take the chair lift to near the top of Mount Kosciusko. Tip buy tickets on line to save money and also as it is a NPWLS area you have to pay a fee before arriving in Thredbo... if you are on a pension it is free ... yay !!!! Make sure you have your health care card,2023-04-10 03:11:27,0,0,,,
Thredbo,5.0,,2023-04-10 01:20:48,1,0,,,
Thredbo,5.0,"Loved the place, a lot of amenities/accomodations/parking lots available. Regular shuttle services are also available from far off parking lots.
Multiple chairlift options, but you need to check before arrival that how many are operational due to weather conditions. A lot of details are regularly updated online which is great. Live camera feeds are also available online which you can check for snow presence or conditions up hill and prepare accordingly.",2023-04-09 21:07:17,0,0,,,
Thredbo,5.0,"Great experience to stroll to the top of mount kosciuszko, don't over think it it's really just a stroll, well maintained walk",2023-04-06 08:50:37,1,0,,,
Thredbo,5.0,,2023-03-29 10:16:51,1,0,,,
Thredbo,2.0,"Shame on you Thredbo Resort for keeping Eagles Nest closed. I didn't bother going up the chair lift knowing it was shut. Word gets around, you'll lose business. Many others at the resort over the weekend so so disappointed as well including staff in local venues who also can't use the facilities up there for events etc. This is not how to run a resort.",2023-03-26 09:02:58,1,0,,,
Thredbo,5.0,GOod,2023-03-23 22:11:00,1,0,,,
Thredbo,4.0,Not enough ski bunnies in summer,2023-03-23 04:46:22,1,0,,,
Thredbo,5.0,,2023-03-14 23:05:51,1,0,,,
Thredbo,5.0,,2023-03-11 04:15:39,0,0,,,
Thredbo,5.0,"While it was their first day, Anita, Joe and Luke from Bike Patrol did a great job of getting me and my bike off the mountain safely after I crashed. Luckily for me, Luke was a ranga and gave me good luck. Anita had cool sunnies. Joe had less cool sunnies. Huge thanks to them and Thredbo.",2023-03-10 22:26:01,0,0,,,
Thredbo,4.0,Didn't stay but lovely area,2023-03-10 06:16:57,1,0,,,
Thredbo,5.0,Pretty dope place,2023-03-08 20:59:40,0,0,,,
Thredbo,5.0,"Loved the Dead Horse Gap walk and the general vibe in the village center. Reco : go check the Alpine Museum, small but lovely!",2023-01-17 08:59:14,1,0,,,
Thredbo,4.0,"Coming from Canada, I was surprised to see such beautiful mountains in Australia. Next time I'll be skiing ",2023-03-06 10:49:31,1,0,,,
Thredbo,2.0,very anti age..rude aggronant staff at chair lift..yelling..I'm a bit old not fecking deaf...didn't place the safety bar down..figured it out half way up,2023-03-03 03:08:11,1,0,,,
Thredbo,5.0,Thredbo is a lovely weekend away with plenty to do. Looking forward to many more trips later this year.,2023-02-27 06:02:25,1,0,,,
Thredbo,5.0,"Came here in the summer for the MTB trails and Cannonball race, what a great place, atmosphere was fantastic, trails were amazing, will definitely be coming back",2023-02-25 12:19:47,1,0,,,
Thredbo,4.0,,2023-02-24 22:26:37,1,0,,,
Thredbo,5.0,Looking forward to visit every year   .,2023-02-21 14:02:30,1,0,,,
Thredbo,5.0,,2023-02-20 06:58:35,0,0,,,
Thredbo,5.0,"First the good: guided walk to Mt Kosciuzco - fantastic experience, and VERY well worth booking the guided walk instead of just doing it yourself. Super good value, and our really informative guide Henry had all sorts of interesting info along the walk. HIGHLY recommended.

And the ""can improve"": instructions sent about joining the walk were inaccurate in asking us to park at Friday Flat (ok) and taking the shuttle (not running, and no sign to say it was no longer running). Also, the instructions on scanning the QR code onto the MyThredbo card were incorrect - on the guided walk, the guide has your cards ready, and you don't need to scan anything.

But these are minor things. Overall, well worthwhile.",2023-02-18 05:39:53,1,0,,,
Thredbo,5.0,"Went there 10+ years ago, and it was fantastic",2023-02-16 08:18:13,1,0,,,
Thredbo,4.0,Great location. Service a bit luck lustre. Find out what's on before you go. Might be a bit busy otherwise,2023-02-14 04:13:04,1,0,,,
Thredbo,3.0,"Could be great, but not with current owners/mgt. too many times I have witnessed (winter and summer) the the cynical behaviour of mgt - opening one lift and putting the rest on 'wind hold' most of the day just so they don't have to refund people who have bought tickets in advance. Or leaving lifts/trails closed during the week just because the field is not busy.

Still gets 3 stars for the great mtb trails (best trail builders in Australia) and friendly staff.",2023-02-11 01:30:31,0,0,,,
Thredbo,3.0,,2023-02-10 06:28:10,1,0,,,
Thredbo,5.0,Billabong Canyon,2023-01-18 19:51:52,1,0,,,
Thredbo,5.0,Check out the leisure centre,2023-02-04 00:35:00,0,0,,,
Thredbo,5.0,"Ski resort in Australia.
It's worth taking the cable car to hike to Mount Kosciousco.",2023-02-01 20:29:00,1,0,,,
Thredbo,1.0,I'm waiting 7hr for liftchair but no work and even no excuse.  Reasons for windy but one of liftchair is work s for only mountain bike rider.,2023-01-28 09:44:39,0,0,,,
Thredbo,4.0,"Great atmosphere, facilities and experiences. Unfortunately, some things are quite pricey.",2023-01-25 19:47:54,0,0,,,
Thredbo,5.0,,2023-01-24 23:45:02,0,0,,,
Thredbo,5.0,Great winter skiing as well as a range of challenging moutain bike trails.,2022-01-24 01:50:28,1,0,,,
Thredbo,5.0,,2023-01-21 20:16:17,1,0,,,
Thredbo,5.0,,2023-01-19 07:30:41,1,0,,,
Thredbo,5.0,,2023-01-18 10:12:24,0,0,,,
Thredbo,5.0,,2023-01-18 06:46:50,0,0,,,
Thredbo,5.0,"Just as well run in summer as winter. Fun kid's activities all week. The Bike, Hike and Adventure Challenges were a big hit with our 6 and 7 year old. Organised sports, tree planting, arts and crafts and more. The mountain bike tracks are fabulous with something for all levels. Live music at The Alpine too. Fabulous summer holiday destination! Shout out to Sam and Mr Mac for running the kids activities so brilliantly.",2023-01-14 01:54:38,0,0,,,
Thredbo,5.0,,2023-01-13 10:32:11,0,0,,,
Thredbo,5.0,Amazing trails!,2023-01-11 00:59:56,1,0,,,
Thredbo,4.0,Top spot on a sunny summer's day   ,2023-01-08 07:16:01,1,0,,,
Thredbo,4.0,We have a family tradition here absolutely love it every time we go,2023-01-09 22:17:47,0,0,,,
Thredbo,5.0,"Had so much fun mountain biking here, it was busy but there wasn't too much of a wait for the chairlifts. Definitely worth checking out.",2023-01-09 08:46:17,1,0,,,
Thredbo,5.0,Beautiful ,2023-01-06 05:14:34,0,0,,,
Thredbo,5.0,,2023-01-06 03:35:53,1,0,,,
Thredbo,5.0,,2023-01-05 08:03:41,1,0,,,
Thredbo,5.0,,2023-01-05 00:47:20,1,0,,,
Thredbo,5.0,,2023-01-04 06:27:19,1,0,,,
Thredbo,5.0,It made me move to the snowy mountains... how could I give it any less than 5 stars.,2023-01-03 03:29:21,1,0,,,
Thredbo,5.0,Great place for a hike. This is the river walk.,2023-01-01 07:10:43,1,0,,,
Thredbo,5.0,,2022-12-31 05:04:35,0,0,,,
Thredbo,5.0,,2022-12-31 01:46:56,1,0,,,
Thredbo,4.0,"Busy, pricey but its an adventure",2022-12-30 00:47:25,1,0,,,
Thredbo,5.0,"Loved Thredbo cable cars chair lift, walking tracks, the scenery from
Mt Kosciusko lookout was breathtaking, snow in the mountains, beautiful streams running down the mountain, has great places to eat as well",2022-12-29 11:39:50,1,0,,,
Thredbo,5.0,We did a thredbo valley track,2022-12-29 08:47:11,1,0,,,
Thredbo,5.0,,2022-12-28 20:22:08,0,0,,,
Thredbo,5.0,,2022-12-28 12:49:23,1,0,,,
Thredbo,5.0,"we did a short walk,and just enjoy the surroundings",2022-12-27 22:06:39,1,0,,,
Thredbo,5.0,,2022-12-25 02:18:08,1,0,,,
Thredbo,5.0,Easy to go up the biggest mountain in Aus from this point,2022-12-24 09:05:58,0,0,,,
Thredbo,5.0,Great place to visit,2022-12-24 05:36:08,0,0,,,
Thredbo,5.0,Came down for a running event.,2022-12-15 20:06:28,1,0,,,
Thredbo,5.0,,2022-12-14 07:23:00,1,0,,,
Thredbo,5.0,,2022-12-10 08:56:46,1,0,,,
Thredbo,1.0,They dont even provide toilet paper in their toilets.,2022-12-10 08:20:56,1,0,,,
Thredbo,5.0,Great place for a rip down the mountain in ya bike ,2022-12-08 21:28:29,1,0,,,
Thredbo,5.0,,2022-12-07 10:21:46,1,0,,,
Thredbo,4.0,Lovely place to visit.,2022-11-29 06:08:53,1,0,,,
Thredbo,4.0,"Wow I've never seen so many mountain bikes in one area at one time, they were everywhere.
Brace yourself if you're buying lunch as it's bloody expensive $18 for a box of wedges $10 for a pie. And that's with the roads open.",2022-11-26 08:39:15,1,0,,,
Thredbo,4.0,Carry your nose high like the people that ski here,2022-11-15 01:55:12,1,0,,,
Thredbo,5.0,,2022-11-01 10:08:46,1,0,,,
Thredbo,5.0,Great snowfall lovely place,2022-10-22 09:52:02,1,0,,,
Thredbo,5.0,"Alot to do there if you like the outdoors hiking, biking, a few good trails.",2022-10-22 05:49:24,1,0,,,
Thredbo,5.0,,2022-10-11 09:12:35,1,0,,,
Thredbo,5.0,"Great fun for young and old. The new gondola is a great way to get to the upper slopes. Food is tasty and warm and staff are friendly.
Recommend the village bakery and jam filled donut dessert from the bistro after a solid session on the hill.",2022-10-10 09:11:31,1,0,,,
Thredbo,5.0,,2022-10-09 14:05:34,1,0,,,
Thredbo,5.0,,2022-10-08 02:58:11,0,0,,,
Thredbo,5.0,Highly recommended,2022-10-04 22:41:57,1,0,,,
Thredbo,4.0,,2022-10-04 10:54:46,0,0,,,
Thredbo,5.0,Great views helpful staff and I had never seen snow in my life a perfect spot to see SNOW!,2020-07-21 07:43:59,1,0,,,
Thredbo,5.0,,2022-10-03 13:54:59,0,0,,,
Thredbo,4.0,Great holiday place,2022-10-03 10:47:52,0,0,,,
Thredbo,5.0,,2022-10-01 12:18:11,1,0,,,
Thredbo,3.0,,2022-09-30 09:52:28,1,0,,,
Thredbo,5.0,,2022-09-25 06:44:42,1,0,,,
Thredbo,5.0,Incredible Ski resort,2022-09-24 23:50:16,1,0,,,
Thredbo,5.0,Shop customer service is not good,2022-09-24 22:14:42,1,0,,,
Thredbo,5.0,,2022-09-24 14:33:00,1,0,,,
Thredbo,3.0,,2022-09-24 13:33:26,1,0,,,
Thredbo,5.0,,2022-09-24 10:55:03,0,0,,,
Thredbo,3.0,,2022-09-24 04:42:13,1,0,,,
Thredbo,5.0,"It is literally the best ski resort in Australia, from the summit all the way down to the Friday Flat absolutely make your leg burning.",2022-09-24 03:41:35,1,0,,,
Thredbo,5.0,,2022-09-23 21:34:26,1,0,,,
Thredbo,5.0,"Amazing place !
Is the best option for families and for the people how hasn't experience doing ski or skateboard because you can find the gondolas there so is more easy enjoy  the top of the mountain.",2022-09-22 14:27:26,1,0,,,
Thredbo,5.0,Great day in the snow. Fun ride to the top on the gondola. A little pricey though,2022-09-21 22:12:55,1,0,,,
Thredbo,5.0,"Thredbo was awesome, the skiing was great. The instructors at Thredbo were really great they really wanted to help you through everything.",2022-09-21 21:37:21,0,0,,,
Thredbo,4.0,,2022-09-20 12:13:57,1,0,,,
Thredbo,5.0,"Amazing, Stunning & beautiful place to go to if you enjoy the snow.
Good for skiing, snowboarding, or whatever you want I guess. 

Even in spring there was still snow when I went.

I did skiing for the first time. And learnt it after just about half an hour to an hour.
They have great skiing and snowboarding teachers!",2022-09-20 11:04:16,1,0,,,
Thredbo,4.0,Pricy but the countryside is beautiful,2022-09-20 00:52:23,1,0,,,
Thredbo,4.0,Expensive,2022-09-19 12:45:11,1,0,,,
Thredbo,5.0,,2022-09-19 02:29:23,1,0,,,
Thredbo,4.0,,2022-09-19 02:12:48,1,0,,,
Thredbo,5.0,,2022-09-17 10:53:31,1,0,,,
Thredbo,1.0,"Not a fan! Over priced and icy.
Good luck if you wanted to ride the lifts as a non skier to see the rest of the park. They shut down the lifts to non skiers before midday. Now I remember why I always go to Perisher!!",2022-09-17 01:55:22,0,0,,,
Thredbo,5.0,,2022-09-17 00:42:22,1,0,,,
Thredbo,4.0,Lovely half frozen water,2022-09-16 10:48:04,0,0,,,
Thredbo,5.0,amazing snow and great experience,2022-09-16 04:00:52,0,0,,,
Thredbo,5.0,,2022-09-15 11:43:22,0,0,,,
